MovieID,Title,Genres,overview,genres,release_date,poster_path,matched_title,match_score
3036,Quest for Fire (1981),Adventure,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",1981-12-15,/p81jT5YVj0zNZiQoDe9eBZvw5Rc.jpg,quest for fire,100
3037,Little Big Man (1970),Comedy|Drama|Western,"Jack Crabb, looking back from extreme old age, tells of his life being raised by Indians and fighting with General Custer.","[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",1970-12-14,/gXqYGKMrAqMkmlpPh1rzwYZi7eH.jpg,little big man,100
3038,"Face in the Crowd, A (1957)",Drama,"""A Face in the Crowd"" charts the rise of a raucous hayseed named Lonesome Rhodes from itinerant Ozark guitar picker to local media rabble-rouser to TV superstar and political king-maker. Marcia Jeffries is the innocent Sarah Lawrence girl who discovers the great man in a back-country jail and is the first to fall under his spell","[{'id': 18, 'name': 'Drama'}]",1957-10-17,/pdDRKRPhrujuG1oSwbJ3V4yigUS.jpg,a face in the crowd,100
3039,Trading Places (1983),Comedy,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,"[{'id': 35, 'name': 'Comedy'}]",1983-06-07,/6HS7QG5aR0tZ9JHORs7DMtyqCDr.jpg,trading places,100
3040,Meatballs (1979),Comedy,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar.","[{'id': 35, 'name': 'Comedy'}]",1979-06-28,/o0NmLgnCVph7I07OP0yKGPFoLrO.jpg,meatballs,100
3041,Meatballs Part II (1984),Comedy,"The second in-name-only sequel to the first Meatballs summer camp movie sets us at Camp Sasquash where the owner Giddy tries to keep his camp open after it's threatened with foreclosure after Hershey, the militant owner of Camp Patton located just across the lake, wants to buy the entire lake area to expand Camp Patton. Giddy suggests settling the issue with the traditional end-of-the-summer boxing match over rights to the lake. Meanwhile, a tough, inner city punk, nicknamed Flash, is at Camp Sasquash for community service as a counselor-in-training where he sets his sights on the naive and intellectual Cheryl, while Flash's young charges befriend an alien, whom they name Meathead, also staying at the camp for the summer.","[{'id': 35, 'name': 'Comedy'}]",1984-07-27,/pggJQTmfAXaQEnyQbY1N7PLCpp2.jpg,meatballs part ii,100
3042,Meatballs III (1987),Comedy,"Ricky is the hottest water-ski instructor around and he has just be rehired by his former employer/camp to whip up attendance. But the camp is in serious financial trouble and the owner of a rival, more popular, camp wants to buy them out. Therefore they will have to engage in a mean, winner-takes-all competition that will settle the row once and for all.","[{'id': 35, 'name': 'Comedy'}]",1992-03-06,/2BdGVzFkZPQG9r1wOAq3Gkct3YM.jpg,meatballs 4,83
3043,Meatballs 4 (1992),Comedy,"Ricky is the hottest water-ski instructor around and he has just be rehired by his former employer/camp to whip up attendance. But the camp is in serious financial trouble and the owner of a rival, more popular, camp wants to buy them out. Therefore they will have to engage in a mean, winner-takes-all competition that will settle the row once and for all.","[{'id': 35, 'name': 'Comedy'}]",1992-03-06,/2BdGVzFkZPQG9r1wOAq3Gkct3YM.jpg,meatballs 4,100
3044,Dead Again (1991),Mystery|Romance|Thriller,In 1949 composer Roman Strauss is executed for the vicious murder of his wife Margaret with a pair of scissors. In 1990s Los Angeles a mute amnesiac woman shows up at an orphanage and private eye Mike Church is called in to investigate. Under hypnosis both the woman and Church seem to have a strange link back to the Strauss murder.,"[{'id': 53, 'name': 'Thriller'}]",1991-08-23,/4bF41yspvDDtzlDLXsgwtKzEgwS.jpg,dead again,100
3045,Peter's Friends (1992),Comedy|Drama,"It is New Year's weekend and the friends of Peter (Fry) gather at his newly inherited country house. Ten years ago, they all acted together in a Cambridge University student comedy troupe, but it's less clear how much they have in common now.Peter's friends are Andrew (Branagh), now a writer in Hollywood; married jingle writers Roger (Laurie) and Mary (Staunton); glamorous costume designer Sarah (Emmanuel); and eccentric Maggie (Thompson), who works in publishing. Cast in sharp relief to the university chums are Carol (Rudner), the American TV star wife of Andrew; and loutish Brian (Slattery), Sarah's very recently acquired lover. Law plays Peter's disapproving housekeeper, Vera; and Lowe, her son Paul. Briers appears in a cameo role as Peter's father.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1992-09-18,/rmtLaQCQihbKIsuriek8qbjWbSu.jpg,peter's friends,100
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,An adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1995-06-16,/eEHMmBKz0vMqc2saqaYD4mdvq4A.jpg,the incredibly true adventure of two girls in love,100
3047,Experience Preferred... But Not Essential (1982),Drama,"A shy, introverted young girl takes a summer job at a seaside resort in Wales, where she finds the staff, the owners and patrons unlike anyone she has ever met before.","[{'id': 35, 'name': 'Comedy'}]",1982-12-22,/OtgR6mCPIXJI9K73aeE2COfd4T.jpg,experience preferred...but not essential,100
3048,Under the Rainbow (1981),Comedy,"In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins (from the cast of _Wizard of Oz, The (1939)_ ). Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion.","[{'id': 35, 'name': 'Comedy'}]",1981-07-31,/mCdXzpghn4tPz6hbQcvS2UwOh1C.jpg,under the rainbow,100
3048,Under the Rainbow (1981),Comedy,"Laura is still waiting for Prince Charming at the age of 24. So when Sandro appears at a party, exactly like her Prince would in her dreams, she thinks she's found the right one. But then again, when she meets Maxime, Laura starts to wonder if some Princes could be more charming than others? Of course Sandro has problems of his own : his father, Pierre, just bumped into Madam Irma at his father's funeral and this reminded him of the date of his own death which Madame Irma had predicted ages ago. Now Pierre is unable to make any plans, not with his new partner Eleonore, nor with Sandro. And Maxime has his own problems, and so does Eleonore, Marianne, Jacqueline and many others. But don't worry, in the end, they'll all live happily ever after.","[{'id': 35, 'name': 'Comedy'}]",2013-03-05,/vQg7LJCNju1MamC9wNDO0AfN6I7.jpg,under the rainbow,100
3049,How I Won the War (1967),Comedy|War,An inept British WWII commander leads his troops to a series of misadventures in North Africa and Europe.,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",1967-10-23,/whI4pAKrLeZjOC5qYnO6QJbEi2x.jpg,how i won the war,100
3050,Light It Up (1999),Drama,"On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1999-11-04,/sHbII8OHz2uoyOpPAVYe0LIJcdN.jpg,light it up,100
3051,Anywhere But Here (1999),Drama,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1999-11-12,/j7XtUGwJizEn6SYppWYiNU3oRMB.jpg,anywhere but here,100
3052,Dogma (1999),Comedy,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",1999-11-12,/c4z6u46AyH3dflgVJLXHbo3lx0U.jpg,dogma,100
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,In 1429 a teenage girl from a remote French village stood before her King with a message she claimed came from God; that she would defeat the world's greatest army and liberate her country from its political and religious turmoil. Following her mission to reclaim god's dimished kingdom - through her amazing victories until her violent and untimely death.,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1999-10-18,/3XCzDTqh4X5YHxwys0IOpDyi7ly.jpg,the messenger: the story of joan of arc,100
3054,Pokémon: The First Movie (1998),Animation|Children's,"An innovative 'magic realist' documentary set in Iraq. Filmmaker Mark Cousins, who was brought up in a Northern Irish war zone, travels to Goptapa, a Kurdish-Iraqi village of just 700 people on a tributary of the Tigris river, and tries to make a dream film about a place that is normally only portrayed in current affairs programmes. He gives the kids cameras. They make little movies about war, love, a fish that goes to a magical place, and a chicken who debates justice. Despite the production being stopped twice by the Iraqi secret police, The First Movie is about wonder and the power of the imagination.","[{'id': 99, 'name': 'Documentary'}]",2009-12-14,/5vGY53pqWLA9jm5ek4z2iU1ap8O.jpg,the first movie,81
3055,Felicia's Journey (1999),Thriller,"A solitary middle-aged bachelor and a naive Irish teenager transform one another's lives to arrive at a place of recognition, redemption and wisdom in Atom Egoyan's adaptation of William Trevor's celebrated 1994 novel. Seventeen and pregnant, Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch, a helpful catering manager whose kindness masks a serial killer. Hilditch has murdered several young women, but he has no conscious awareness of the crimes; like Felicia, he doesn't see his true self. Felicia's Journey is a story of innocence lost and regained: Felicia awakens to the world's dangers and duplicities; and Hilditch, who grew up lonely and unloved, comes to realize what was taken from him, and what he himself has taken.","[{'id': 18, 'name': 'Drama'}]",1999-11-24,/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,felicia's journey,100
3056,Oxygen (1999),Thriller,"A masochistic cop, who hides her predilection from her cop husband, gets involved in pursuing a kidnapper nicknamed Harry for Harry Houdini","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1999-11-12,/3yNvZtx4nE0h2SbYnJc3vftiB86.jpg,oxygen,100
3056,Oxygen (1999),Thriller,Two people play out a story of love and desperation that's enacted through music in this drama from writer and director Ivan Vyrypaev. Sasha (Alexei Filimonov) is a man in his twenties who lives in the small town of Serpukhov and has fallen in love with a woman who is also named Sasha (Karolina Gruszka).,"[{'id': 53, 'name': 'Thriller'}]",2009-07-08,/qOiIZRKrq5vHx3L7HwsCPMfeua2.jpg,oxygen,100
3056,Oxygen (1999),Thriller,Two young man share an incurable illness. Is their love for the women in their lives strong enough to conquer their fear of dying?,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2010-09-08,/o5yuJRjKgzU1gizHyppFfwFrgdX.jpg,oxygen,100
3057,Where's Marlowe? (1999),Comedy,"After making a 3-hour fiasco about New York City's water supply, a two-man film crew decides to take it up a notch by documenting life in the private investigator offices of ""Boone and Murphy"". Cheating husbands and missing dogs fail to bring in the big bucks however, and after sleeping with the wife of one of their clients Murphy leaves. To stop Boone from having to close down the business the two film-makers must resort to a hands-on approach in the investigations to ensure the completion of their movie.","[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1998-01-01,/l4jVox6cJmcD5AbTAjZljyq8ZlS.jpg,where's marlowe?,100
3058,"Ape, The (1940)",Horror|Sci-Fi,"A mad scientist searching for a cure for polio. Dr. Bernard Adrian is a kindly mad scientist who seeks to cure a young woman's polio. He needs spinal fluid from a human to complete the formula for his experimental serum. Meanwhile, a vicious circus ape has broken out of its cage, and is terrorizing towns people.","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1940-09-30,/kHk3YFVAnZuCrqK2SA0BWdTObzD.jpg,the ape,100
3058,"Ape, The (1940)",Horror|Sci-Fi,"A descent into hell, Jesper Ganslandt's disturbing and suspenseful second feature begins with a man waking up in unfamiliar surroundings, only to find the life he knew the day before is gone.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",2009-09-01,/zyawbzucLHxTDPoDqwwDLqXMMec.jpg,the ape,100
3059,British Intelligence (1940),Drama,"During WWI pretty German master spy Helene von Lorbeer is sent undercover to London to live with the family of a high-placed British official where she is to rendezvous with the butler Valdar, also a spy, and help him transmit secret war plans back to Germany.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1940-01-29,/hGHgBpgaLvtAb2xHIhrrzlBajJv.jpg,british intelligence,100
3060,"Commitments, The (1991)",Comedy|Drama,"Jimmy Rabbitte, just a tick out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1991-08-14,/euC9Ivy5hNSEGSfCo9Cfc8I5yd.jpg,the commitments,100
3061,Holiday Inn (1942),Comedy|Musical,"Lovely Linda Mason has crooner Jim Hardy head over heels, but suave stepper Ted Hanover wants her for his new dance partner after femme fatale Lila Dixon gives him the brush. Jim's supper club, Holiday Inn, is the setting for the chase by Hanover and manager Danny Reed. The music's the thing.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1942-08-04,/9Hxrm3wtxcjQ6QvOpXFH74ekpRs.jpg,holiday inn,100
3062,"Longest Day, The (1962)",Action|Drama|War,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1962-09-25,/664VZXg2UTNif3qooghJqJni351.jpg,the longest day,100
3063,Poison Ivy (1992),Thriller,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,"[{'id': 53, 'name': 'Thriller'}]",1992-05-08,/wYLMeaAgOcTPYyEsz1bsCN20EzU.jpg,poison ivy,100
3063,Poison Ivy (1992),Thriller,"Two teenage summer camp counselors struggle with their younger campers, providing a variety of humorous situations and romantic encounters.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1985-02-10,/wh2MyRgRLndhzUv609n9ojHZvR1.jpg,poison ivy,100
3064,Poison Ivy: New Seduction (1997),Thriller,A sinister seductress vows to destroy a suburban family.,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",1997-01-01,/zoJYW6qDORHWctx6vC4HgyRKBOk.jpg,poison ivy: the new seduction,92
3065,Ten Benny (1997),Drama,"The story of a young shoe salesman whose overestimation of his own sharpness leads to gambling debts, pissed-off loan sharks, and overall misery.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",1995-04-09,/8clglzeK8gi2qBU1CwL8loLPL6Y.jpg,ten benny,100
3066,Tora! Tora! Tora! (1970),War,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.","[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",1970-01-26,/njNKZEgVVTk7Q0Fir99fuvEMCf7.jpg,tora! tora! tora!,100
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1988-03-14,/lOehCiqghODNrNBpI1JS76zl6Lx.jpg,women on the verge of a nervous breakdown,100
3068,"Verdict, The (1982)",Drama,"Frank Galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. Former associate Mickey Morrissey reminds him of his obligations in a medical malpractice suit that he himself served to Galvin on a silver platter: all parties willing to settle out of court. Blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court; to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a lawyer.","[{'id': 18, 'name': 'Drama'}]",1982-12-08,/hh9sIE1PT7Pjq3n2fzHNEHh8Ogq.jpg,the verdict,100
3068,"Verdict, The (1982)",Drama,"Forced to retire because his techniques are deemed ""old-fashioned,"" a Scotland Yard detective and his friend conspire to dupe a young arrogant detective by committing the perfect murder.","[{'id': 18, 'name': 'Drama'}]",1946-11-23,/276NROUzolNd1c9xijlB8myUDOp.jpg,the verdict,100
3068,"Verdict, The (1982)",Drama,"When his wife's murderer is released due to a procedural error, Luc will do everything in his power to stop it from happening... He is going to take justice into his own hands and will then compete with the constitutional state which let him down.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2013-10-09,/we3qtjtr3HKcTtqifMWvsLONwXF.jpg,the verdict,100
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,"Middle-aged widow Beatrice Hunsdorfer (Joanne Woodward) and her daughters Ruth (Roberta Wallach) and Matilda (Nell Potts) are struggling to survive in a society they barely understand. Beatrice dreams of opening an elegant tea room but does not have the wherewithal to achieve her lofty goal. Epileptic Ruth is a rebellious adolescent, while shy but highly intelligent and idealistic Matilda seeks solace in her pets and school projects, including one designed to show how small amounts of radium affect marigolds.","[{'id': 18, 'name': 'Drama'}]",1972-12-20,/5gqLkK7sm2KhdxNSZv0Oz71Qhml.jpg,the effect of gamma rays on man-in-the-moon marigolds,100
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.","[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",1984-08-15,/zaIvuZWPtmyQvsYMeLtox4vTlD2.jpg,the adventures of buckaroo banzai across the 8th dimension,98
3071,Stand and Deliver (1987),Drama,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.","[{'id': 18, 'name': 'Drama'}]",1988-03-11,/rGG02Q77dDqm0nOKQfn2c49hZAK.jpg,stand and deliver,100
3072,Moonstruck (1987),Comedy,"Cher is devastatingly funny, sinuous and beautiful as Loretta, an unlucky-in-love Italian widow who finds romance through the intervention of the Manhattan moon. With her wedding to a close friend just weeks away, she meets - and falls hopelessly in love with - his younger brother (Cage)!","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1987-12-18,/2OIxyH2zMPYBzaECdIlX81Qc398.jpg,moonstruck,100
3073,"Sandpiper, The (1965)",Drama|Romance,"A free-spirited artist (Elizabeth Taylor), who lives near California's Big Sur, meets the administrator (Richard Burton) of the parochial school that her young son attends and lures the cleric away from his wife (Eva Marie Saint).","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1965-06-23,/oPEZmstiMyGUxuH9TsEXf9jxY1w.jpg,the sandpiper,100
3074,Jeremiah Johnson (1972),Western,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-to-one combat on the early frontier.,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",1972-09-10,/i2wo9M885KcSljpbut24xZCx05r.jpg,jeremiah johnson,100
3075,Repulsion (1965),Thriller,"In Roman Polanski's first English-language film, beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1965-06-01,/4payjKRO69Aew6Y53DfJ4KqhWs8.jpg,repulsion,100
3076,Irma la Douce (1963),Comedy,"Nester Patou, a naive police officer, is transferred to the red light district in Paris and organizes a raid on a dodgy hotel running as a brothel - inadvertently disrupting the corrupt system of the police and the pimps union, and netting his station superior. Fired from his job, Nester goes to the local bar for a drink and befriends a pretty young lady named Irma la Douce. Upon realizing she is a prostitute, Nester invents a crazy scheme to keep her from seeing other men.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1963-06-04,/3RH81SQAINdo7Pmf6EFK3ToWpMK.jpg,irma la douce,100
3077,42 Up (1998),Documentary,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",1998-07-28,/aC1VEsiImpL1SwLnm7cKK6ro8qR.jpg,42 up,100
3078,Liberty Heights (1999),Drama,"Anti-Semitism, race relations, coming of age, and fathers and sons: in Baltimore from fall, 1954, to fall, 1955.","[{'id': 18, 'name': 'Drama'}]",1999-11-17,/o9lUIJWeSWGtgw9xVH1GtpvwWcI.jpg,liberty heights,100
3079,Mansfield Park (1999),Drama,"This fun and sexy comedy tells a timelessly entertaining story where wealthy, secret passions and mischievous women put love to the test.. When a spirited young woman, Fanny Price, is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns ""their"" ways, she also enlightens them with a wit and sparkle all her own!","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-11-12,/reh2SdnPDmFbjWWAEbTv9GgQbke.jpg,mansfield park,100
3079,Mansfield Park (1999),Drama,"In Mansfield Park, poverty-stricken Fanny Price is sent away to live with her wealthy uncle and aunt at Mansfield Park. As she struggles to adapt to her new lifestyle she begins to attract the attentions of suitors, learning about the sexual politics of high society along the way.","[{'id': 18, 'name': 'Drama'}]",2007-03-18,/qvi3IK15DKPqEHnQfbYMY566h7T.jpg,mansfield park,100
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,,,,,,0
3081,Sleepy Hollow (1999),Horror|Romance,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1999-11-18,/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg,sleepy hollow,100
3082,"World Is Not Enough, The (1999)",Action|Thriller,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to a protect beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1999-11-08,/aPfALBxfgx2tsbTwRMR1MbNHSvn.jpg,the world is not enough,100
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,,,,,,0
3084,Home Page (1999),Documentary,"A look at the early days of online culture as personified by college student Justin Hall, now acknowleged as the web’s first blogger.  Called “Groundbreaking” by Roger Ebert, the film screened at the Sundance, Rotterdam, SXSW, Thessaloniki and Full Frame festivals, among others, and was broadcast on HBO, IFC and throughout Europe after a limited theatrical release.","[{'id': 99, 'name': 'Documentary'}]",1998-10-14,/A1S3lgrgV8m6AMvEPiX6zGmdCen.jpg,home page,100
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,,,,,,0
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,,,,,,0
3087,Scrooged (1988),Comedy,"In this modern take on Charles Dickens' ""A Christmas Carol,"" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1988-11-22,/9gUQPVt0QZYKUBrGGtknfrsRQ1c.jpg,scrooged,100
3088,Harvey (1950),Comedy,"The classic stage hit gets the Hollywood treatment in the story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1950-10-13,/1w1rphQjNFIkGw0mxsBxe2N924C.jpg,harvey,100
3088,Harvey (1950),Comedy,"An unlikely hero, Elwood P. Dowd. This mild-mannered-but-eccentric bachelor has, for several years, happily kept company with Harvey, a six-foot-tall rabbit that only he can see. All's well until Elwood's social-climbing sister, Veta, and her teenage daughter, Myrtle Mae, come to live with him and fear his odd behavior will undermine their ambitions. When Elwood disrupts the ladies' first afternoon tea party by introducing wealthy Aunt Ethel Chauvenet to Harvey, Veta sees that something must be done right away. She takes compliant Elwood to the Chumley Rest Home, leaving him in the car while she tells a Dr. Sanderson all about Elwood and Harvey. Sanderson concludes that Veta is the psychotic one and has her carted off to be committed. Meanwhile Elwood is treated with respect and dignity in light of his sister's mental state. When Dr. Chumley, head of the rest home, returns and hears of the case, he draws the opposite conclusion-that Elwood in fact hallucinates.","[{'id': 14, 'name': 'Fantasy'}]",1996-10-19,/cqPMFXjtoNbvxvLhxFKn7dZeFB0.jpg,harvey,100
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,,,,,,0
3090,Matewan (1987),Drama,"Filmed in the coal country of West Virginia, ""Matewan"" celebrates labor organizing in the context of a 1920s work stoppage. Union organizer, Joe Kenehan, a scab named ""Few Clothes"" Johnson and a sympathetic mayor and police chief heroically fight the power represented by a coal company and Matewan's vested interests so that justice and workers' rights need not take a back seat to squalid working conditions, exploitation and the bottom line.","[{'id': 18, 'name': 'Drama'}]",1987-08-28,/kFFYseXqiKrAqs4JJyqlayO6hHS.jpg,matewan,100
